Second,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Azimuth,Angle,Direction,0,cone direction,cone probability,0,0,,
607.917,3,0.32,4.06,2.61,-165.5,-12.3125,-4.25,28.375,-24.875,35.0625,40.14268733,139.9876698,147.9274448,9.185075463,-131.2394893,206.5132935,22.24721721,4.837158257,0,0,0.607917,607.917,22.24721721,22.24721721
608.025,3,-1.27,11.9,1.22,-155.625,-6.8125,-10.875,29.25,-37.1875,25.875,40.14268733,139.9876698,147.5091277,9.185075463,-141.813016,206.5132935,11.6736905,12.02960099,0,0,0.608025,608.025,11.6736905,11.6736905
608.15,3,-0.68,5.09,6.29,-192.25,-14.8125,-20.75,30.5,-32.875,-1.6875,40.14268733,139.9876698,143.326873,9.185075463,-137.1461748,206.5132935,16.34053171,8.120012315,0,0,0.60815,608.15,16.34053171,16.34053171
608.266,3,0.03,3.23,10.18,-155.1875,-10.4375,-33,27.0625,-22.6875,-54.5625,40.14268733,139.9876698,146.9942987,9.185075463,-129.9743549,206.5132935,23.51235159,10.6801779,0,0,0.608266,608.266,23.51235159,23.51235159
608.384,3,-0.39,-1.42,9.09,-158.8125,-11.8125,16.9375,40.6875,-16.25,-22.6875,40.14268733,139.9876698,150.1158368,9.185075463,-111.7710541,206.5132935,41.71565239,9.208506937,0,0,0.608384,608.384,41.71565239,41.71565239
608.474,3,-0.72,0.27,8.61,-150.375,-19.4375,24.0625,31.75,-9.375,-25.1875,40.14268733,139.9876698,152.9485509,9.185075463,-106.4505842,206.5132935,47.03612232,8.644269778,0,0,0.608474,608.474,47.03612232,47.03612232
608.583,3,0.82,-2.46,8.86,-144.25,-9.5,-0.375,25.1875,-8.875,-21.75,40.14268733,139.9876698,153.9144237,9.185075463,-109.4102824,206.5132935,44.07642412,9.231662905,0,0,0.608583,608.583,44.07642412,44.07642412
608.687,3,0.67,-5.67,8.76,-177.0625,-16.1875,9.4375,25.5625,14.0625,-21.5625,40.14268733,139.9876698,154.8159852,9.185075463,-61.1838289,206.5132935,92.3028776,10.45635692,0,0,0.608687,608.687,92.3028776,92.3028776
608.796,3,-0.72,-8.23,6.67,-177.875,17.75,3.1875,29,20.1875,-22.375,40.14268733,139.9876698,153.3992805,9.185075463,-55.15742505,206.5132935,98.32928145,10.61791882,0,0,0.608796,608.796,98.32928145,98.32928145
608.905,3,0.7,-10.35,3.22,-174.5625,33.9375,5.75,27.875,38.75,-21,40.14268733,139.9876698,155.2667949,9.185075463,-35.72953509,206.5132935,117.7571714,10.86190131,0,0,0.608905,608.905,117.7571714,117.7571714
608.997,3,-1.41,-9.53,-1.03,-188.625,12.0625,2.5625,35.0625,52.75,-3.375,40.14268733,139.9876698,155.7820298,9.185075463,-33.61166613,206.5132935,119.8750404,9.688647996,0,0,0.608997,608.997,119.8750404,119.8750404
609.125,3,-0.14,-11.33,-4.33,-173.0625,-22.25,-15.75,24.375,47.6875,12.1875,40.14268733,139.9876698,157.5211343,9.185075463,-27.07340331,206.5132935,126.4133032,12.13002061,0,0,0.609125,609.125,126.4133032,126.4133032
609.231,3,-0.06,-11.59,-4.56,-175.875,-17.875,-28.9375,19.1875,52.5625,-20.0625,40.14268733,139.9876698,157.1024346,9.185075463,-20.05418628,206.5132935,133.4325202,12.45493075,0,0,0.609231,609.231,133.4325202,133.4325202
609.317,3,0.84,-6.86,-6.94,-117.3125,-5.1875,-1.0625,23.5625,38.5625,-12.5625,40.14268733,139.9876698,156.7803694,9.185075463,-31.42580925,206.5132935,122.0608972,9.794324887,0,0,0.609317,609.317,122.0608972,122.0608972
609.421,3,0.35,-4.91,-7.21,-154.75,-22.125,5.5,7.5625,43.1875,24.5,40.14268733,139.9876698,156.1362685,9.185075463,-9.932279394,206.5132935,143.5544271,8.730103092,0,0,0.609421,609.421,143.5544271,143.5544271
609.52,3,-0.25,-0.81,-10.35,-165.5625,-16.0625,7.9375,7.375,26.5625,20,40.14268733,139.9876698,154.8159852,9.185075463,-15.51715763,206.5132935,137.9695489,10.38465695,0,0,0.60952,609.52,137.9695489,137.9695489
609.626,3,-1.96,-1.51,-8.57,-143.9375,-1.5625,-5.4375,4.375,19.875,34.5625,40.14268733,139.9876698,153.3670849,9.185075463,-12.41429265,206.5132935,141.0724139,8.920011211,0,0,0.609626,609.626,141.0724139,141.0724139
609.719,3,-1.1,0.01,-9.51,-148.125,-20.4375,16.375,6.6875,16.5,38.6875,40.14268733,139.9876698,152.6909999,9.185075463,-22.06286169,206.5132935,131.4238448,9.573411095,0,0,0.609719,609.719,131.4238448,131.4238448
609.816,3,-1.56,4.29,-7.77,-162.5625,-15.1875,22.3125,13.0625,0.375,33.75,40.14268733,139.9876698,152.3046851,9.185075463,-88.35559674,206.5132935,65.13110977,9.011692405,0,0,0.609816,609.816,65.13110977,65.13110977
609.922,3,-2.37,2.83,-6.12,-178.625,6.125,5.125,17.1875,-10.875,26.75,40.14268733,139.9876698,150.9205074,9.185075463,-122.322653,206.5132935,31.16405349,7.147041346,0,0,0.609922,609.922,31.16405349,31.16405349
610.011,3,-2.66,6.07,-4.1,-164.6875,53.125,-12.5,16.6875,-37.5,19,40.14268733,139.9876698,149.4399611,9.185075463,-156.010936,206.5132935,-360,7.792977608,0,0,0.610011,610.011,31.16405349,31.16405349
610.115,3,-1.11,13.24,-0.83,-184,38.0625,9.0625,22.375,-24.0625,65.75,40.14268733,139.9876698,145.9647165,9.185075463,-137.0811651,206.5132935,16.40554145,13.31234765,0,0,0.610115,610.115,16.40554145,16.40554145
610.223,3,0.51,4.03,-0.33,-136.625,30.625,9.25,20.5,-53.25,-10.25,40.14268733,139.9876698,145.0639149,9.185075463,-158.9444658,206.5132935,-5.457759266,4.075524506,0,0,0.610223,610.223,-5.457759266,-5.457759266
610.335,3,-2.88,14.57,1.19,-138.75,4.5,-0.125,25.75,-45.75,-21.6875,40.14268733,139.9876698,145.6429928,9.185075463,-150.6273837,206.5132935,-360,14.89951006,0,0,0.610335,610.335,-5.457759266,-5.457759266
610.443,3,-0.92,11.3,4.92,16.125,6.3125,6.0625,41.0625,-36.25,79.5625,40.14268733,139.9876698,146.0934088,9.185075463,-131.438084,206.5132935,22.04862249,12.35891581,0,0,0.610443,610.443,22.04862249,22.04862249
610.545,3,-0.56,10.06,3.95,-182.1875,-4.625,-4.8125,10.6875,-33,29.375,40.14268733,139.9876698,144.5170374,9.185075463,-162.0547468,206.5132935,-8.56804027,10.82218555,0,0,0.610545,610.545,-8.56804027,-8.56804027
610.648,3,0,5.42,8.87,-133.0625,-10.5,-27,20.375,-39.5625,-39.0625,40.14268733,139.9876698,143.7128575,9.185075463,-152.7511749,206.5132935,-360,10.39486893,0,0,0.610648,610.648,-8.56804027,-8.56804027
610.761,3,0.35,3.08,6.66,-28.25,-2035.25,5.4375,70.1875,-22.875,-5.75,40.14268733,139.9876698,144.9030657,9.185075463,-108.0514487,206.5132935,45.43525784,7.346053362,0,0,0.610761,610.761,45.43525784,45.43525784
610.854,3,0.45,2.96,8,-190.375,-6.75,16.625,-53.0625,-44.5625,64.25,40.14268733,139.9876698,146.0290624,9.185075463,-229.9760721,206.5132935,-76.4893656,8.541902598,0,0,0.610854,610.854,-76.4893656,-76.4893656
610.982,3,-0.51,-0.48,9.64,-171.5625,4.5,-21.375,31.25,-15.375,-42.75,40.14268733,139.9876698,148.8284921,9.185075463,-116.1971861,206.5132935,37.28952044,9.665407389,0,0,0.610982,610.982,37.28952044,37.28952044
611.091,3,0.4,0.06,9.33,-90.5625,-4.6875,38.0625,45.0625,-22.5625,-110.6875,40.14268733,139.9876698,149.9549101,9.185075463,-116.5968292,206.5132935,36.8898773,9.338763301,0,0,0.611091,611.091,36.8898773,36.8898773
611.187,3,0.88,-2.99,10.89,-119.1875,-13.625,-11.5,8.1875,-14.875,-19.25,40.14268733,139.9876698,151.7896209,9.185075463,-151.1707267,206.5132935,-360,11.32725033,0,0,0.611187,611.187,36.8898773,36.8898773
611.275,3,0.29,-9.62,10.91,-142.5,-2.9375,-17.0625,20.75,-30.0625,-29.375,40.14268733,139.9876698,152.8519686,9.185075463,-145.3854486,206.5132935,8.101257863,14.54842259,0,0,0.611275,611.275,8.101257863,8.101257863
611.377,3,-0.23,-7.34,8.15,-151.75,-31.1875,30.875,11.1875,0.1875,-68.1875,40.14268733,139.9876698,150.8239437,9.185075463,-89.03982543,206.5132935,64.44688107,10.97046034,0,0,0.611377,611.377,64.44688107,64.44688107
611.488,3,-0.31,-5.69,3.97,-157.8125,-13.0625,-0.75,18.5625,1.5625,-22.6875,40.14268733,139.9876698,152.1437249,9.185075463,-85.1884655,206.5132935,68.298241,6.9450054,0,0,0.611488,611.488,68.298241,68.298241
611.579,3,0.99,-8.65,3.56,7.5,-26.5625,18.4375,13.6875,-0.75,-11.0625,40.14268733,139.9876698,152.0471499,9.185075463,-93.13635837,206.5132935,60.35034813,9.40617882,0,0,0.611579,611.579,60.35034813,60.35034813
611.684,3,0,-9.17,5.98,-10.75,-19.1875,11.25,7.5625,-18.1875,-55,40.14268733,139.9876698,152.6588064,9.185075463,-157.4220895,206.5132935,-360,10.94757051,0,0,0.611684,611.684,60.35034813,60.35034813
611.774,3,0.49,-9.89,4.11,17.0625,-6.75,3.0625,9.875,52.5,-24.5625,40.14268733,139.9876698,152.7231934,9.185075463,-10.65259808,206.5132935,142.8341084,10.72120795,0,0,0.611774,611.774,142.8341084,142.8341084
611.865,3,-0.07,-8.82,3.49,-85.4375,10.4375,-5.8125,-6.5,9.5625,-39.5625,40.14268733,139.9876698,152.8197746,9.185075463,34.20545794,206.5132935,-172.3078356,9.485641781,0,0,0.611865,611.865,-172.3078356,-172.3078356
611.975,3,0.62,-9.32,2.53,-26.5625,18,-6.0625,3.0625,-17.5,0,40.14268733,139.9876698,152.4978407,9.185075463,-170.0737545,206.5132935,-16.58704799,9.677174174,0,0,0.611975,611.975,-16.58704799,-16.58704799
612.081,3,-0.09,-8.27,2.51,-66.375,-28.9375,18.25,-73.1875,-6.5,-78.875,40.14268733,139.9876698,150.9526955,9.185075463,-264.9247073,206.5132935,-111.4380008,8.64297981,0,0,0.612081,612.081,-111.4380008,-111.4380008
612.175,3,-0.23,-9.39,1.87,-77.875,-38.5,18.375,-87.25,2.5,-65.0625,40.14268733,139.9876698,151.2423929,9.185075463,88.35873619,206.5132935,-118.1545573,9.57715511,0,0,0.612175,612.175,-118.1545573,-118.1545573
612.258,3,0.3,-7.42,-0.06,-123.8125,-63.625,13.3125,48.375,46.5,-34.0625,40.14268733,139.9876698,150.8883194,9.185075463,-46.13218028,206.5132935,107.3545262,7.426304599,0,0,0.612258,612.258,107.3545262,107.3545262
612.366,3,-0.67,-14.03,-0.58,-74.75,-15.6875,9.3125,41.5,40.25,-28.1875,40.14268733,139.9876698,150.7273808,9.185075463,-45.87601399,206.5132935,107.6106925,14.0579586,0,0,0.612366,612.366,107.6106925,107.6106925
612.451,3,-0.7,-8.61,-3.43,-257.5,10.8125,9.8125,0.25,-17.375,18.6875,40.14268733,139.9876698,140.6575355,9.185075463,-179.1756572,206.5132935,-25.68895068,9.294460716,0,0,0.612451,612.451,-25.68895068,-25.68895068
612.554,3,-0.8,-9.16,-7.05,-135.25,7,-0.4375,12.375,50.5625,4.75,40.14268733,139.9876698,150.3733247,9.185075463,-13.75260331,206.5132935,139.7341032,11.58654823,0,0,0.612554,612.554,139.7341032,139.7341032
612.645,3,-1.03,0.1,-8.14,-15.375,-25.75,-16,110.5,29.875,-94.75,40.14268733,139.9876698,148.7963105,9.185075463,-74.87109534,206.5132935,78.61561116,8.205516437,0,0,0.612645,612.645,78.61561116,78.61561116
612.789,3,-0.36,-3.59,-7.19,-114.3125,11.8125,20.75,-22.25,41.75,59,40.14268733,139.9876698,149.2790448,9.185075463,28.05467662,206.5132935,-178.4586169,8.044488797,0,0,0.612789,612.789,-178.4586169,-178.4586169
612.88,3,-0.36,3.03,-13.04,-163.625,-3.9375,48.6875,-11.75,-20.375,50.375,40.14268733,139.9876698,146.479495,9.185075463,-209.9714949,206.5132935,-56.48478843,13.39224029,0,0,0.61288,612.88,-56.48478843,-56.48478843
612.985,3,-2.55,12.26,-11.21,-86.375,-24.125,-52.875,-114.25,-26.375,-10.875,40.14268733,139.9876698,145.6751647,9.185075463,-257.000805,206.5132935,-103.5140985,16.80696879,0,0,0.612985,612.985,-103.5140985,-103.5140985
613.08,3,-0.92,-4,-9.1,-78.625,6.3125,-54.875,-132.25,-24.875,10.6875,40.14268733,139.9876698,146.1255821,9.185075463,-259.347651,206.5132935,-105.8609445,9.982805217,0,0,0.61308,613.08,-105.8609445,-105.8609445
613.18,3,-0.96,0.6,-9.14,-41.5625,-4.4375,7.5625,-115.875,-31,7.75,40.14268733,139.9876698,146.0612356,9.185075463,-255.0224293,206.5132935,-101.5357228,9.209842561,0,0,0.61318,613.18,-101.5357228,-101.5357228
613.278,3,-1.67,2.7,-10.15,-136.3125,-17,-1.0625,-136,-40,16.6875,40.14268733,139.9876698,144.9352353,9.185075463,-253.6104597,206.5132935,-100.1237532,10.6349142,0,0,0.613278,613.278,-100.1237532,-100.1237532
613.386,3,-2.08,-3.32,-7.88,-50,-11.125,-19.125,-117.5,-33.25,17.25,40.14268733,139.9876698,145.7395089,9.185075463,-254.1996156,206.5132935,-100.7129091,8.800181816,0,0,0.613386,613.386,-100.7129091,-100.7129091
613.489,3,-1.75,3.94,-8.9,-126.5,5.375,-11.3125,-169,-73.875,16.5625,40.14268733,139.9876698,145.5786492,9.185075463,-246.3884098,206.5132935,-92.90170327,9.889191069,0,0,0.613489,613.489,-92.90170327,-92.90170327
613.592,3,-0.66,4.67,-8.51,-233.5,-20.5,-5.9375,-178.6875,-73.6875,15.6875,40.14268733,139.9876698,143.0052301,9.185075463,-247.5896329,206.5132935,-94.1029264,9.729573475,0,0,0.613592,613.592,-94.1029264,-94.1029264
613.667,3,-2.67,10.26,-3.71,-215.5625,-10.75,-3.9375,-125.5625,-53.5,77.6875,40.14268733,139.9876698,141.1720538,9.185075463,-246.9219885,206.5132935,-93.43528198,11.23212357,0,0,0.613667,613.667,-93.43528198,-93.43528198
613.76,3,-2.5,18.65,-6.27,-164.25,9,-0.0625,-133.75,-64.5,-16.25,40.14268733,139.9876698,142.5871091,9.185075463,-244.2546367,206.5132935,-90.76793023,19.83394565,0,0,0.61376,613.76,-90.76793023,-90.76793023
613.872,3,-1.29,13.56,0.84,-225.6875,3.125,-6.3125,-125.6875,-72.1875,-14.5625,40.14268733,139.9876698,140.7861627,9.185075463,-240.129477,206.5132935,-86.64277048,13.64709859,0,0,0.613872,613.872,-86.64277048,-86.64277048
613.994,3,-1.71,8.52,3.89,-193.625,3.125,1.125,25.5625,-40.5625,-44,40.14268733,139.9876698,139.789343,9.185075463,-147.7808571,206.5132935,5.705849398,9.520850802,0,0,0.613994,613.994,5.705849398,5.705849398
614.092,3,-0.84,0.23,10.26,-180.1875,1.5,8.9375,-164.1875,-73.6875,-33.0625,40.14268733,139.9876698,136.5744406,9.185075463,-245.8294134,206.5132935,-92.34270694,10.29689759,0,0,0.614092,614.092,-92.34270694,-92.34270694
614.185,3,-1.84,7.17,6.25,0.25,-9.25,-10.875,-8.6875,-54.25,-40.375,40.14268733,139.9876698,138.2139179,9.185075463,-189.0980001,206.5132935,-35.61129361,9.687982246,0,0,0.614185,614.185,-35.61129361,-35.61129361
614.311,3,-2.3,9.59,8.12,-126.125,26.125,9.5625,-64.875,-37.5625,-70.875,40.14268733,139.9876698,142.780086,9.185075463,-239.9292414,206.5132935,-86.44253486,12.77468199,0,0,0.614311,614.311,-86.44253486,-86.44253486
614.419,3,-0.78,-1.04,10.84,-247.4375,-8.9375,-19.875,51.25,-7.875,-100,40.14268733,139.9876698,144.7100498,9.185075463,-98.73566084,206.5132935,54.75104566,10.91767374,0,0,0.614419,614.419,54.75104566,54.75104566
614.517,3,-2.34,-3.23,11.03,-134.5625,-4.25,20.25,42.5,19.5625,-99.5625,40.14268733,139.9876698,146.0612356,9.185075463,-65.28366269,206.5132935,88.20304381,11.72899825,0,0,0.614517,614.517,88.20304381,88.20304381
614.597,3,-2.04,0.43,10.08,-4.375,2.125,-13,-133.375,-5.0625,103.6875,40.14268733,139.9876698,145.8360258,9.185075463,-267.826274,206.5132935,-114.3395675,10.29334251,0,0,0.614597,614.597,-114.3395675,-114.3395675
614.697,3,-1.41,-1.8,9.57,-12.125,-7.8125,-3.4375,-1.0625,11.5625,-64.875,40.14268733,139.9876698,145.1282554,9.185075463,5.25027273,206.5132935,158.7369792,9.839359735,0,0,0.614697,614.697,158.7369792,158.7369792
614.791,3,326.57,-4.52,9.36,-127.25,3.9375,19.5625,-29.0625,7.6875,-17.875,40.14268733,139.9876698,147.0586509,9.185075463,75.18368066,206.5132935,-131.3296128,326.7353744,0,0,0.614791,614.791,-131.3296128,-131.3296128
614.897,3,-1.23,-1.69,7.6,-5.9375,11.125,-4.9375,-52.5,18.1875,-10.5625,40.14268733,139.9876698,147.1873566,9.185075463,70.89245286,206.5132935,-135.6208406,7.882195126,0,0,0.614897,614.897,-135.6208406,-135.6208406
614.993,3,-2.07,-5.4,5.74,-146.0625,0.1875,18.75,-33.0625,22.0625,-65.1875,40.14268733,139.9876698,144.7422188,9.185075463,56.28494522,206.5132935,-150.2283483,8.148159301,0,0,0.614993,614.993,-150.2283483,-150.2283483
615.071,3,-1.69,-2.92,4.16,-204.6875,-11,-4,-68.0625,20,-3.0625,40.14268733,139.9876698,144.2596931,9.185075463,73.62470313,206.5132935,-132.8885904,5.356127332,0,0,0.615071,615.071,-132.8885904,-132.8885904
615.156,3,-2.11,-7.08,2.19,-171.125,-18.125,-17.4375,-56.875,34.375,16.375,40.14268733,139.9876698,147.3160638,9.185075463,58.85141901,206.5132935,-147.6618745,7.705491548,0,0,0.615156,615.156,-147.6618745,-147.6618745
615.281,3,-0.32,-8.46,1.24,-91.375,-31.375,12.125,-35.375,29.875,16.375,40.14268733,139.9876698,143.2625436,9.185075463,49.81813988,206.5132935,-156.6951536,8.556377738,0,0,0.615281,615.281,-156.6951536,-156.6951536
615.365,3,0.23,-7.65,0.84,12.125,-10.25,26,-25.25,28.6875,24.5,40.14268733,139.9876698,147.25171,9.185075463,41.35340466,206.5132935,-165.1598888,7.699415562,0,0,0.615365,615.365,-165.1598888,-165.1598888
615.488,3,-7.07,-6.86,3.84,38.6875,30.8125,-79.25,-13.1875,47.875,46.0625,40.14268733,139.9876698,147.0908272,9.185075463,15.40058731,206.5132935,168.8872938,10.57308375,0,0,0.615488,615.488,168.8872938,168.8872938
615.59,3,0,-6.33,-1.08,-183.3125,-27.8125,-6.5625,13.6875,40.1875,45.375,40.14268733,139.9876698,146.189929,9.185075463,-18.80837971,206.5132935,134.6783268,6.421471794,0,0,0.61559,615.59,134.6783268,134.6783268
615.708,3,-0.56,-8.12,-0.94,27.0625,-7.0625,13.8125,-20,60.875,-20.5,40.14268733,139.9876698,145.1282554,9.185075463,18.18752873,206.5132935,171.6742352,8.193387578,0,0,0.615708,615.708,171.6742352,171.6742352
615.804,3,-1.13,-10.35,0.6,-30.5625,1.8125,-12.0625,6.875,44.75,-6,40.14268733,139.9876698,142.5549466,9.185075463,-8.734135441,206.5132935,144.7525711,10.42877749,0,0,0.615804,615.804,144.7525711,144.7525711
615.897,3,-0.36,-10.29,-1.02,-54.5,1.5625,-0.8125,-0.5625,55.1875,-43.0625,40.14268733,139.9876698,143.9058551,9.185075463,0.583968471,206.5132935,154.070675,10.34669512,0,0,0.615897,615.897,154.070675,154.070675
616.003,3,-0.91,-11.59,-1.67,-63.1875,9.375,-9.5625,1.875,56.6875,15.1875,40.14268733,139.9876698,143.7450235,9.185075463,-1.894428848,206.5132935,151.5922777,11.74500319,0,0,0.616003,616.003,151.5922777,151.5922777
616.093,3,0.63,-6.09,-4.96,-107.0625,12.6875,-1.3125,-10.0625,49.6875,-5.25,40.14268733,139.9876698,143.4555329,9.185075463,11.44846165,206.5132935,164.9351682,7.879505061,0,0,0.616093,616.093,164.9351682,164.9351682
616.189,3,-0.99,-9.53,-4.88,-158.875,13.875,9.1875,-8.375,29.5625,-5.5,40.14268733,139.9876698,143.1338861,9.185075463,15.81732508,206.5132935,169.3040316,10.75246018,0,0,0.616189,616.189,169.3040316,169.3040316
616.309,3,-0.9,-7.56,-8.1,-109.8125,15.375,13.1875,-5,28,48.5,40.14268733,139.9876698,142.6835971,9.185075463,10.12467166,206.5132935,163.6113782,11.11636631,0,0,0.616309,616.309,163.6113782,163.6113782
616.425,3,0.04,-6.24,-7.71,-143,-5.4375,8.625,-14.1875,39.0625,71.25,40.14268733,139.9876698,141.8473973,9.185075463,19.96102155,206.5132935,173.4477281,9.918835617,0,0,0.616425,616.425,173.4477281,173.4477281
616.522,3,0.23,-1.34,-5.92,-159.4375,9.8125,-5.625,-12.0625,26.0625,85.5,40.14268733,139.9876698,140.4645976,9.185075463,24.83610277,206.5132935,178.3228093,6.07411722,0,0,0.616522,616.522,178.3228093,178.3228093
616.616,3,-2.17,2.39,-15.01,-107.6875,7.1875,21.75,-12.375,4.5,73.5,40.14268733,139.9876698,139.0498283,9.185075463,70.01689348,206.5132935,-136.4964,15.35321139,0,0,0.616616,616.616,-136.4964,-136.4964
616.691,3,-0.37,1.83,-9.82,-134,-3.9375,-0.375,2040,6.375,41.25,40.14268733,139.9876698,141.0112641,9.185075463,-89.82095127,206.5132935,63.66575523,9.995909163,0,0,0.616691,616.691,63.66575523,63.66575523
616.782,3,-2.3,-0.34,-10.44,-44.5,17.625,-50.25,-34.1875,-1.5625,10.75,40.14268733,139.9876698,140.5289098,9.185075463,-267.3831839,206.5132935,-113.8964774,10.69575617,0,0,0.616782,616.782,-113.8964774,-113.8964774
616.879,3,-1.62,3,-8.87,-39.1875,-9.6875,34.75,-63.5,-10.75,105.5,40.14268733,139.9876698,140.6575355,9.185075463,-260.3914221,206.5132935,-106.9047156,9.502699616,0,0,0.616879,616.879,-106.9047156,-106.9047156
616.978,3,-0.08,3.99,-7.3,-59.1875,19,-42.75,65.375,3.25,74.1875,40.14268733,139.9876698,135.1601954,9.185075463,-87.15398685,206.5132935,66.33271965,8.319645425,0,0,0.616978,616.978,66.33271965,66.33271965
617.124,3,-0.45,4.81,-7.1,-45.5,22.6875,-42.6875,44.75,3.375,-8.6875,40.14268733,139.9876698,140.4645976,9.185075463,-85.68697509,206.5132935,67.79973141,8.587700507,0,0,0.617124,617.124,67.79973141,67.79973141
617.231,3,-2.56,2.09,-6.09,-151.9375,1.1875,-11.125,-10,-10.6875,65.375,40.14268733,139.9876698,135.1280556,9.185075463,-223.0966112,206.5132935,-69.60990465,6.928910448,0,0,0.617231,617.231,-69.60990465,-69.60990465
617.36,3,-1.5,12.16,-3.82,-123.5,-31.0625,19.9375,-1.1875,-7.875,66.875,40.14268733,139.9876698,137.6352496,9.185075463,-188.5752326,206.5132935,-35.08852614,12.83386146,0,0,0.61736,617.36,-35.08852614,-35.08852614
617.449,3,-2.14,3.95,-4.19,-160.3125,15.6875,-45.375,35.0625,-18.875,74,40.14268733,139.9876698,136.9280317,9.185075463,-118.294665,206.5132935,35.19204149,6.143142518,0,0,0.617449,617.449,35.19204149,35.19204149
617.547,3,-2.21,12.14,-3.56,-248.5625,3.5,-22.0625,44.75,-33.6875,-33.25,40.14268733,139.9876698,135.2566151,9.185075463,-126.9721886,206.5132935,26.5145179,12.84279175,0,0,0.617547,617.547,26.5145179,26.5145179
617.665,3,-1.61,14.02,0.15,-102.5,-47.5625,-6.6875,9.5,-25.75,-25.0625,40.14268733,139.9876698,134.5174196,9.185075463,-159.7493665,206.5132935,-6.26265999,14.11293733,0,0,0.617665,617.665,-6.26265999,-6.26265999
617.791,3,-1.35,12.47,3.55,-53.5625,-11,13.375,11.5625,-47.6875,-40.25,40.14268733,139.9876698,132.1073607,9.185075463,-166.3708559,206.5132935,-12.88414943,13.0355629,0,0,0.617791,617.791,-12.88414943,-12.88414943
617.901,3,-1.99,3.6,8.75,-158.125,43.8125,22.6875,44.25,-42.375,49.0625,40.14268733,139.9876698,133.8746831,9.185075463,-133.7600252,206.5132935,19.72668127,9.668640028,0,0,0.617901,617.901,19.72668127,19.72668127
618.002,3,0.96,6.52,4.24,-123.1875,20.5625,-19.4375,46.5,-23.875,50.875,40.14268733,139.9876698,133.906819,9.185075463,-117.1778169,206.5132935,36.3088896,7.836427758,0,0,0.618002,618.002,36.3088896,36.3088896
618.096,3,-2.75,6.35,7.31,-35.125,-24.8125,4.125,-49.875,-40.6875,-0.75,40.14268733,139.9876698,132.0109698,9.185075463,-230.7927965,206.5132935,-77.30608999,10.06583827,0,0,0.618096,618.096,-77.30608999,-77.30608999
618.198,3,-0.47,3.42,10.15,-32.9375,-20.375,-6.125,17,-17.1875,-23,40.14268733,139.9876698,133.5211948,9.185075463,-135.3142333,206.5132935,18.1724732,10.72099809,0,0,0.618198,618.198,18.1724732,18.1724732
